Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-June-2013,309.00,313.40,309.00,311.00,311.580523028883684621,51240,976,15965386.00,23103,45.09,4.40,2.00
3-June-2013,305.90,313.45,305.00,311.30,309.419465463380770565,72025,1039,22285937.00,21305,29.58,8.45,5.40
31-May-2013,320.00,326.75,304.80,306.95,314.326921543840468299,87807,1972,27600104.00,26243,29.89,21.95,-13.05
30-May-2013,321.00,322.35,317.90,320.60,320.164529973695140523,36115,700,11562742.00,9973,27.61,4.45,-0.40
29-May-2013,327.00,330.50,320.90,321.65,323.385343102393199146,60463,1011,19552848.00,20641,34.14,9.60,-5.35
28-May-2013,327.70,335.00,325.20,326.55,329.163137893593919652,228408,3901,75183494.00,39899,17.47,9.80,-1.15
27-May-2013,322.10,330.00,319.45,325.80,322.951362264081050545,53991,1256,17436467.00,18399,34.08,10.55,3.70
24-May-2013,325.40,326.80,319.10,322.00,322.759467918622848200,38340,801,12374598.00,7624,19.89,7.70,-3.40
23-May-2013,330.50,335.00,323.65,324.80,328.802166870253332625,37658,1031,12382032.00,7405,19.66,11.35,-5.70
22-May-2013,337.10,337.10,330.05,331.10,332.836164674932131762,35731,965,11892569.00,10084,28.22,7.05,-6.00
21-May-2013,336.50,340.55,334.00,335.60,337.006845392314615321,36667,727,12357030.00,6900,18.82,6.55,-0.90
20-May-2013,337.00,342.30,335.50,336.30,338.516865166887222467,34005,511,11511266.00,11559,33.99,6.80,-0.70
17-May-2013,343.40,343.40,333.00,336.95,335.741005583017388939,62511,1225,20987506.00,28323,45.31,10.40,-6.45
16-May-2013,339.00,346.55,336.60,337.75,340.852586965365221422,105703,1227,36029141.00,48055,45.46,9.95,-1.25
15-May-2013,339.80,342.80,339.00,339.80,340.344653287529280052,300119,631,102143897.00,276761,92.22,3.80,0.00
14-May-2013,333.00,340.50,333.00,337.35,337.822413546727636467,27992,658,9456325.00,5806,20.74,7.50,4.35
13-May-2013,340.00,344.00,329.00,332.15,335.263099635585736850,80403,1779,26956159.00,9279,11.54,15.00,-7.85
11-May-2013,339.10,343.00,338.50,342.20,340.527258863896301944,2623,77,893203.00,1055,40.22,4.50,3.10
10-May-2013,338.00,344.00,338.00,342.30,341.333364827412446460,31752,476,10838017.00,13184,41.52,6.00,4.30
9-May-2013,343.30,343.30,337.50,339.85,339.602997260568297792,18617,438,6322389.00,4303,23.11,5.80,-3.45
8-May-2013,342.00,348.05,335.25,341.15,343.654951696568790748,42026,952,14442443.00,10850,25.82,12.80,-0.85
7-May-2013,341.00,343.90,339.00,342.50,341.281066761913266065,33597,901,11466020.00,13826,41.15,4.90,1.50
6-May-2013,337.50,341.00,336.00,339.75,339.116799497467708374,50942,751,17275288.00,24811,48.70,5.00,2.25
3-May-2013,345.25,347.00,335.00,336.35,340.270391464577481122,38803,903,13203512.00,10174,26.22,12.00,-8.90
2-May-2013,351.55,351.65,343.75,346.70,347.253462506172549204,42527,851,14767648.00,11259,26.47,7.90,-4.85
30-April-2013,350.75,354.70,347.00,351.55,350.342380970858717162,51542,1500,18057347.00,17740,34.42,7.70,0.80
29-April-2013,352.10,355.15,348.50,350.90,351.373568027701630356,34655,723,12176851.00,11735,33.86,6.65,-1.20
26-April-2013,342.35,352.15,342.35,350.80,349.555819972276307460,124803,2662,43625615.00,39243,31.44,9.80,8.45
25-April-2013,330.60,349.05,330.00,344.65,340.966759391290118983,85558,1869,29172434.00,29918,34.97,19.05,14.05
23-April-2013,332.00,337.50,328.50,330.60,333.602922540788848408,25252,738,8424141.00,5031,19.92,9.00,-1.40
22-April-2013,333.20,336.00,331.50,334.35,333.916045869255880137,23894,547,7978590.00,5943,24.87,4.50,1.15
18-April-2013,321.30,335.20,321.05,332.20,329.073089014847281822,43577,989,14340018.00,15586,35.77,14.15,10.90
17-April-2013,322.95,327.15,320.55,321.90,324.947813439038424653,62564,1297,20330035.00,6825,10.91,6.60,-1.05
16-April-2013,318.40,322.00,317.40,320.95,319.594072393377530400,56414,1084,18029580.00,9693,17.18,4.60,2.55
15-April-2013,316.00,321.70,316.00,317.35,318.705215967356581031,37251,663,11872088.00,8844,23.74,5.70,1.35
