Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-March-2012,1642.85,1684.00,1631.25,1666.70,1658.127719392194926032,14939,929,24770770.00,5265,35.24,52.75,23.85
29-February-2012,1656.35,1656.40,1622.35,1638.65,1636.321795076301377146,18807,1117,30774304.00,6703,35.64,34.05,-17.70
28-February-2012,1629.00,1652.40,1629.00,1646.20,1647.335341696929679762,12116,709,19959115.00,5092,42.03,23.40,17.20
27-February-2012,1641.95,1645.00,1613.00,1629.45,1630.625950679880156718,8678,430,14150572.00,4746,54.69,32.00,-12.50
24-February-2012,1646.00,1649.90,1620.00,1627.00,1635.428484293992070753,6558,489,10725140.00,3132,47.76,29.90,-19.00
23-February-2012,1633.25,1652.00,1615.00,1626.80,1640.226815279731630775,9241,615,15157336.00,4186,45.30,37.00,-6.45
22-February-2012,1649.00,1665.05,1637.10,1644.90,1650.678328132553948929,22753,1192,37557884.00,8278,36.38,27.95,-4.10
21-February-2012,1635.55,1659.00,1602.00,1644.00,1648.070360752386299831,28496,1709,46963413.00,8938,31.37,57.00,8.45
17-February-2012,1627.35,1640.00,1613.40,1633.25,1626.429573853669068631,37053,1466,60264095.00,20716,55.91,26.60,5.90
16-February-2012,1615.15,1650.10,1615.15,1620.35,1631.033756354460008045,27343,2148,44597356.00,6019,22.01,34.95,5.20
