Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-November-2016,14.15,14.72,13.95,14.35,14.350255910371208651,4346639,2924,62375382.00,912263,20.99,0.77,0.20
23-November-2016,14.22,14.32,14.08,14.21,14.174989733096507092,3333527,1940,47252711.00,1127341,33.82,0.24,-0.01
22-November-2016,14.25,14.25,13.76,14.08,13.966336604324519075,4252126,2957,59386623.00,1214146,28.55,0.49,-0.17
21-November-2016,15.00,15.00,13.86,13.97,14.200863746951866061,3593182,3564,51026288.00,1628772,45.33,1.14,-1.03
18-November-2016,14.51,14.89,14.43,14.78,14.738562600545357151,3466719,2920,51094455.00,921361,26.58,0.46,0.27
17-November-2016,14.90,15.10,14.45,14.52,14.721918438879999774,2832428,3016,41698774.00,1037621,36.63,0.65,-0.38
16-November-2016,15.55,16.00,14.70,14.82,15.308562714078089520,8302753,5197,127103215.00,1839215,22.15,1.30,-0.73
15-November-2016,16.15,16.15,15.04,15.33,15.455749842770513796,17197792,11993,265804771.00,4988711,29.01,1.11,-0.82
11-November-2016,14.90,15.24,14.46,14.56,14.866728478357329344,6139076,3885,91267976.00,1791493,29.18,0.78,-0.34
10-November-2016,14.50,15.14,14.27,15.03,14.694115101785780476,6609715,3856,97123913.00,2228981,33.72,0.87,0.53
9-November-2016,13.55,14.35,12.47,14.25,13.758359327059925475,9318274,5804,128204162.00,2577084,27.66,1.88,0.70
8-November-2016,14.84,14.87,14.51,14.62,14.637077357948117415,2090451,1943,30598093.00,819955,39.22,0.36,-0.22
7-November-2016,14.49,15.10,14.40,14.76,14.700025601922475748,4417637,2791,64939377.00,1155272,26.15,0.70,0.27
4-November-2016,14.75,14.75,14.25,14.32,14.418272713443857023,3536738,2956,50993653.00,1462833,41.36,0.50,-0.43
3-November-2016,14.74,14.84,14.55,14.60,14.712206231106484734,2634171,1849,38754467.00,1268148,48.14,0.29,-0.14
2-November-2016,14.90,14.90,14.66,14.74,14.785863563331176707,3626034,2594,53614044.00,1087258,29.98,0.24,-0.16
1-November-2016,15.50,15.52,15.10,15.13,15.252926128480251595,3459520,3395,52767803.00,1568297,45.33,0.42,-0.37
30-October-2016,15.40,15.50,15.25,15.42,15.382202925562102760,1929407,2720,29678530.00,1103346,57.19,0.25,0.02
28-October-2016,14.70,15.30,14.56,15.16,14.945235279983562882,3791419,2986,56663649.00,1269009,33.47,0.74,0.46
27-October-2016,14.75,14.85,14.52,14.61,14.647104061808956600,2358752,1674,34548886.00,1003658,42.55,0.33,-0.14
26-October-2016,14.75,15.19,14.58,14.72,14.819480790376438244,3461338,2801,51295232.00,1136764,32.84,0.61,-0.03
25-October-2016,14.80,14.90,14.60,14.65,14.717209999110622077,2237519,2136,32930037.00,915239,40.90,0.30,-0.15
24-October-2016,14.98,14.98,14.76,14.81,14.849133795798850964,2258763,1852,33540674.00,1472782,65.20,0.22,-0.17
21-October-2016,15.25,15.29,14.76,14.81,14.977806047129923022,2831492,2736,42409538.00,1565425,55.29,0.53,-0.44
20-October-2016,15.14,15.35,15.00,15.10,15.164072152721971934,5324761,5094,80745060.00,2484601,46.66,0.35,-0.04
19-October-2016,14.46,15.32,14.36,14.80,14.585498496782054895,25956316,7668,378585808.00,20632648,79.49,0.96,0.34
18-October-2016,14.42,14.54,14.30,14.36,14.382079757714130690,3155281,7776,45379503.00,1464901,46.43,0.24,-0.06
17-October-2016,14.55,14.59,14.30,14.37,14.416821565097598531,2595787,3107,37422998.00,1380684,53.19,0.29,-0.18
14-October-2016,15.00,15.00,14.46,14.62,14.666668383127241590,2718773,2235,39875342.00,1400355,51.51,0.54,-0.38
13-October-2016,14.95,15.32,14.60,14.72,14.901003021708014448,3496036,3383,52094443.00,1380368,39.48,0.72,-0.23
10-October-2016,14.45,15.00,14.45,14.77,14.721642580365501194,2616079,2572,38512980.00,1324767,50.64,0.55,0.32
7-October-2016,14.70,14.71,14.26,14.46,14.464633532662529106,3082171,3578,44582474.00,1483827,48.14,0.45,-0.24
6-October-2016,15.20,15.20,14.55,14.64,14.863466066078907918,3367368,2837,50050760.00,1512385,44.91,0.65,-0.56
5-October-2016,15.20,15.20,14.85,14.92,14.939193249489097075,3413075,2580,50988587.00,1506489,44.14,0.35,-0.28
4-October-2016,15.16,15.25,14.90,14.98,15.082883286387936311,4251038,2391,64117910.00,1806984,42.51,0.35,-0.18
3-October-2016,15.00,15.25,15.00,15.16,15.140560445212475755,3328568,2717,50396385.00,1135906,34.13,0.25,0.16
30-September-2016,14.55,14.95,14.55,14.90,14.743773880139158807,2878438,3411,42439039.00,1265515,43.97,0.40,0.35
