Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-July-2012,174.00,176.75,173.60,175.75,175.792327418274791501,262832,1933,46203849.00,160503,61.07,3.15,1.75
29-June-2012,172.00,175.10,171.00,173.95,174.049537308051654021,257947,2379,44895556.00,159709,61.92,4.10,1.95
28-June-2012,169.50,174.40,169.50,173.00,172.364376012876472553,362211,2242,62432273.00,176034,48.60,4.90,3.50
27-June-2012,172.40,172.60,169.30,170.10,170.243443968695638003,245461,1673,41788126.00,127663,52.01,3.30,-2.30
26-June-2012,167.50,171.80,167.50,170.45,170.273927940371868581,222982,2102,37968021.00,88479,39.68,4.30,2.95
25-June-2012,167.00,170.40,167.00,167.70,168.663486475130757305,138042,1686,23282645.00,30113,21.81,3.40,0.70
22-June-2012,162.70,169.25,162.70,167.05,166.917769453755166493,609214,7521,101688642.00,63052,10.35,6.55,4.35
21-June-2012,170.75,174.45,169.55,171.60,171.657432075006522618,417777,4494,71714527.00,112538,26.94,4.90,0.85
20-June-2012,165.60,179.45,165.55,175.45,172.807114229682013361,1635792,21257,282676495.00,337521,20.63,13.90,9.85
19-June-2012,165.00,172.30,163.00,170.75,169.719180724794862213,658338,7245,111732586.00,157670,23.95,9.30,5.75
18-June-2012,169.00,170.60,165.05,166.05,167.041591673437483930,97231,1453,16241621.00,17306,17.80,5.55,-2.95
15-June-2012,164.00,168.40,163.40,167.80,166.965031358653158323,420777,4260,70255045.00,160916,38.24,5.00,3.80
14-June-2012,162.85,165.20,161.40,163.40,163.706320575690960674,212892,2394,34851766.00,98255,46.15,3.80,0.55
