Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-April-2014,2042.55,2048.15,2021.20,2033.10,2031.979957805907172995,9480,921,19263170.00,1740,18.35,26.95,-9.45
3-April-2014,2059.00,2070.25,2025.00,2053.55,2047.453968711700670463,13871,1173,28400234.00,3648,26.30,45.25,-5.45
2-April-2014,2065.00,2079.00,2025.25,2049.40,2055.711550151975683890,13160,1123,27053164.00,4332,32.92,53.75,-15.60
1-April-2014,2076.05,2081.40,2046.05,2064.50,2062.459259058437597429,73771,757,152149682.00,2445,3.31,35.35,-11.55
31-March-2014,2056.30,2097.00,2056.30,2078.30,2082.667458197289007618,10107,940,21049520.00,2783,27.54,40.70,22.00
28-March-2014,2071.50,2095.00,2040.05,2055.95,2069.452097188384802791,15187,1086,31428769.00,7669,50.50,54.95,-15.55
27-March-2014,2040.40,2080.00,2028.00,2071.60,2060.154496492985971943,15968,1319,32896547.00,5691,35.64,52.00,31.20
26-March-2014,2018.00,2059.95,2018.00,2038.65,2041.454674751104124560,26718,1931,54543586.00,12463,46.65,41.95,20.65
25-March-2014,2020.00,2034.95,2004.00,2013.40,2019.152414780257647245,18863,1445,38087272.00,9812,52.02,30.95,-6.60
24-March-2014,1995.00,2024.50,1981.00,2021.50,2010.781443618339529120,12912,1240,25963210.00,7477,57.91,43.50,26.50
22-March-2014,1983.75,1983.75,1976.00,1979.75,1980.115281501340482573,373,48,738583.00,113,30.29,7.75,-4.00
21-March-2014,1977.00,1988.30,1974.00,1977.90,1979.791219791219791219,6993,637,13844680.00,2024,28.94,14.30,0.90
20-March-2014,2010.00,2013.40,1968.65,1973.35,1987.718521185932060977,16662,1247,33119366.00,6068,36.42,44.75,-36.65
19-March-2014,2004.95,2011.95,1997.10,2007.00,2007.047526538541594393,14413,1241,28927576.00,7790,54.05,14.85,2.05
18-March-2014,1989.00,2000.00,1975.25,1991.55,1991.534529612215847819,23183,1375,46169745.00,12820,55.30,24.75,2.55
14-March-2014,1967.00,1990.00,1964.40,1973.65,1976.109543115546546078,12826,1361,25345581.00,3688,28.75,25.60,6.65
13-March-2014,1973.75,1996.90,1960.00,1968.40,1982.060660535117056856,23920,1333,47410891.00,10617,44.39,36.90,-5.35
12-March-2014,1984.00,1995.00,1956.30,1964.30,1967.348773601552849832,11334,980,22297931.00,2698,23.80,38.70,-19.70
11-March-2014,2012.00,2035.00,1975.25,1985.40,2004.505398019979393450,22323,1961,44746574.00,6055,27.12,59.75,-26.60
10-March-2014,1956.00,2014.40,1951.45,2005.25,1985.621748464726147086,20029,1888,39770018.00,4851,24.22,62.95,49.25
7-March-2014,1965.00,2006.50,1947.00,1955.80,1983.286193310419984910,35787,4537,70975863.00,15726,43.94,59.50,-9.20
6-March-2014,1947.00,1962.00,1921.00,1957.10,1945.937969437969437969,15444,1290,30053066.00,6039,39.10,41.00,10.10
5-March-2014,1922.00,1932.60,1908.10,1919.05,1917.813712223725755525,11085,828,21258965.00,2394,21.60,24.50,-2.95
4-March-2014,1915.00,1929.25,1885.35,1923.30,1909.844757051604105361,13933,1285,26609867.00,2060,14.79,43.90,8.30
3-March-2014,1921.30,1951.00,1910.00,1917.95,1921.041057759220598469,15807,2174,30365896.00,5155,32.61,41.00,-3.35
28-February-2014,1921.00,1955.00,1911.35,1942.70,1935.036097394857823940,17619,1686,34093401.00,3725,21.14,43.65,21.70
